POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,FAKE_OR_SYNTH,POLE_CRIT_LABEL,POLE_CRIT_CALC,,PERCENT_ERROR,
37.2765438,-122.170425,95070,0.268768215,0.362432964,0.177361712,1,0.666666667,0,3,,2.529815219,-15.67%,
37.2816897,-122.0102665,95070,0.268768215,0.349099962,0.169834075,1,0.333333333,1,2,,1.831854612,-8.41%,
37.2777927,-122.0198096,95070,0.268768215,0.333198727,0.160856449,1,1,0,3,,3.231110516,7.70%,
37.3006486,-121.9345425,95008,0.397310299,0.322364779,0.154739745,0,1,1,3,,2.543259054,-15.23%,
37.2857072,-121.9374106,95008,0.397310299,0.320846387,0.153882481,0,1,1,3,,2.543378003,-15.22%,
37.2795579,-122.0108646,95070,0.268768215,0.311817362,0.148784813,1,0.333333333,1,2,,1.834775308,-8.26%,
37.2886359,-122.0133168,95070,0.268768215,0.310039198,0.147780885,1,1,1,3,,3.232924819,7.76%,
37.2777932,-122.0192406,95070,0.268768215,0.296817345,0.140316002,1,1,0,3,,3.233960611,7.80%,
37.2886359,-122.0166699,95070,0.268768215,0.293387273,0.138379429,1,0.333333333,1,2,,1.836219109,-8.19%,
37.2882109,-122.0169681,95070,0.268768215,0.286307445,0.134382252,1,1,1,3,,3.23478395,7.83%,
37.2989946,-121.9357585,95008,0.397310299,0.284499655,0.133361597,0,1,1,3,,2.546225384,-15.13%,
37.2816897,-122.0112123,95070,0.268768215,0.283928452,0.133039104,1,0.333333333,1,2,,1.836960108,-8.15%,
37.2831277,-122.0189932,95070,0.268768215,0.26580554,0.122807148,1,0.333333333,1,2,,1.838379845,-8.08%,
37.2816897,-122.011514,95070,0.268768215,0.263158328,0.121312567,1,0.333333333,1,2,,1.838587226,-8.07%,
37.2777975,-122.018675,95070,0.268768215,0.261433247,0.120338609,1,0.666666667,0,3,,2.537727475,-15.41%,
37.2857072,-121.9359549,95008,0.397310299,0.258994159,0.118961533,0,1,1,3,,2.548223469,-15.06%,
37.2831277,-122.011779,95070,0.268768215,0.255401506,0.116933168,1,0.333333333,1,2,,1.839194891,-8.04%,
37.2816897,-122.0189597,95070,0.268768215,0.25344903,0.115830826,1,1,1,3,,3.237358058,7.91%,
37.2786135,-122.0186063,95070,0.268768215,0.244805275,0.110950677,1,1,0,3,,3.238035204,7.94%,
37.2777927,-122.018104,95070,0.268768215,0.227121233,0.100966501,1,0.333333333,0,2,,1.84141035,-7.93%,
37.2795579,-122.0182492,95070,0.268768215,0.210497101,0.091580736,1,1,1,3,,3.240722886,8.02%,
37.2831277,-122.0124721,95070,0.268768215,0.210169817,0.091395956,1,1,1,3,,3.240748525,8.03%,
37.2759486,-122.0166566,95070,0.268768215,0.20885678,0.090654633,1,0.333333333,0,2,,1.842841176,-7.86%,
37.2777081,-122.0176795,95070,0.268768215,0.204590996,0.088246228,1,0.333333333,0,2,,1.843175355,-7.84%,
37.2768026,-122.0170616,95070,0.268768215,0.197249374,0.084101245,1,1,0,3,,3.241760704,8.06%,
37.2767965,-122.0170435,95070,0.268768215,0.196660302,0.083768663,1,1,0,3,,3.241806852,8.06%,
37.2762184,-122.0144616,95070,0.268768215,0.186405344,0.077978849,1,0.333333333,0,2,,1.844600008,-7.77%,
37.2761554,-122.0146761,95070,0.268768215,0.184544627,0.076928313,1,1,0,3,,3.242755986,8.09%,
37.277612,-122.0171002,95070,0.268768215,0.176669772,0.072482274,1,0.666666667,0,3,,2.544367793,-15.19%,
37.2857072,-122.0156579,95070,0.268768215,0.172294858,0.070012256,1,1,1,3,,3.243715626,8.12%,
37.2768258,-122.0144954,95070,0.268768215,0.164613907,0.065675693,1,0.333333333,0,2,,1.846307135,-7.69%,
37.2795579,-122.0131001,95070,0.268768215,0.162023036,0.064212921,1,1,1,3,,3.244520314,8.15%,
37.2768445,-122.0159938,95070,0.268768215,0.161209893,0.063753831,1,0.333333333,0,2,,1.846573804,-7.67%,
37.2786442,-122.0170232,95070,0.268768215,0.147737683,0.0561476,1,1,0,3,,3.24563942,8.19%,
37.2776216,-122.0163341,95070,0.268768215,0.144258241,0.054183153,1,0.666666667,0,3,,2.546906893,-15.10%,
37.2786434,-122.0169232,95070,0.268768215,0.142269957,0.053060594,1,0.333333333,0,2,,1.848057547,-7.60%,
37.2774861,-122.0145025,95070,0.268768215,0.141920914,0.052863529,1,1,0,3,,3.246095102,8.20%,
37.2776294,-122.0143476,95070,0.268768215,0.141786308,0.052787532,1,1,0,3,,3.246105647,8.20%,
37.2776016,-122.0145179,95070,0.268768215,0.137613098,0.050431393,1,0.666666667,0,3,,2.547427469,-15.09%,
37.2776032,-122.0146409,95070,0.268768215,0.134415631,0.048626146,1,1,0,3,,3.246683061,8.22%,
37.2791201,-122.0169299,95070,0.268768215,0.132550327,0.04757302,1,1,0,3,,3.246829188,8.23%,
37.2776272,-122.0157497,95070,0.268768215,0.129073162,0.045609858,1,1,0,3,,3.247101587,8.24%,
37.2776046,-122.0151653,95070,0.268768215,0.12661092,0.04421971,1,1,0,3,,3.247294477,8.24%,
37.2776195,-122.0151656,95070,0.268768215,0.126065146,0.043911573,1,0.333333333,0,2,,1.849327022,-7.53%,
37.2782278,-122.0145162,95070,0.268768215,0.116962931,0.038772583,1,0.333333333,0,2,,1.850040084,-7.50%,
37.2816897,-122.0137783,95070,0.268768215,0.108220189,0.033836546,1,0.666666667,1,3,,2.549730091,-15.01%,
37.2789553,-122.014526,95070,0.268768215,0.093839557,0.025717432,1,0.666666667,0,3,,2.550856661,-14.97%,
37.2816897,-122.0166085,95070,0.268768215,0.09290184,0.025188009,1,1,1,3,,3.249935226,8.33%,
37.2831277,-122.0147021,95070,0.268768215,0.086829498,0.021759645,1,1,1,3,,3.250410929,8.35%,
37.2796796,-122.0145437,95070,0.268768215,0.072845989,0.013864742,1,0.333333333,0,2,,1.853496178,-7.33%,
37.2803671,-122.014639,95070,0.268768215,0.052533365,0.002396503,1,1,0,3,,3.253097667,8.44%,
37.2816897,-122.0159186,95070,0.268768215,0.048288662,0,1,1,1,3,,3.253430195,8.45%,
