,POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,FAKE_OR_SYNTH,POLE_CRIT_LABEL,POLE_CRIT_CALC,Population,Distance,Zone,Tilt Angle
464,37.3005419,-121.9537281,95008,0.397310299,1.392646035,0.759006365,0,0.666666667,1,,,Medium,High,Urban,Medium
465,37.3006486,-121.9457046,95008,0.397310299,0.863528278,0.460273489,0,1,1,,,Medium,Medium,Urban,High
466,37.3006486,-121.9537939,95008,0.397310299,1.397964286,0.762008979,0,0.666666667,1,,,Medium,High,Urban,Medium
467,37.3006486,-121.9479375,95008,0.397310299,1.008396858,0.54206437,0,0.666666667,1,,,Medium,Medium,Urban,Medium
468,37.2989946,-121.9357585,95008,0.397310299,0.284499655,0.133361597,0,1,1,,,Medium,Low,Urban,High
469,37.2991858,-121.9549389,95008,0.397310299,1.464371467,0.799501594,0,0.666666667,1,,,Medium,High,Urban,Medium
470,37.2989946,-121.9422141,95008,0.397310299,0.618054898,0.321682469,0,0.333333333,1,,,Medium,Low,Urban,Low
471,37.2991858,-121.9513028,95008,0.397310299,1.218216655,0.660525848,0,0.666666667,1,,,Medium,Medium,Urban,Medium
472,37.3006486,-121.9405698,95008,0.397310299,0.550174451,0.283358068,0,0.333333333,1,,,Medium,Low,Urban,Low
473,37.3006486,-121.958712,95008,0.397310299,1.730476597,0.949741026,0,1,1,,,Medium,High,Urban,High
474,37.2991858,-121.9575249,95008,0.397310299,1.640376763,0.898871853,0,1,1,,,Medium,High,Urban,High
475,37.3005419,-121.9498323,95008,0.397310299,1.132183037,0.611952407,0,0.666666667,1,,,Medium,Medium,Urban,Medium
476,37.2989946,-121.9466549,95008,0.397310299,0.905602513,0.484028044,0,1,1,,,Medium,Medium,Urban,High
477,37.2831277,-122.0056585,95070,0.268768215,0.671042769,0.35159872,1,0.333333333,1,,,Low,Medium,Forest,Low
478,37.2989946,-121.9488637,95008,0.397310299,1.05269144,0.567072504,0,0.666666667,1,,,Medium,Medium,Urban,Medium
479,37.2831277,-122.011779,95070,0.268768215,0.255401506,0.116933168,1,0.333333333,1,,,Low,Low,Forest,Low
480,37.2886359,-122.0133168,95070,0.268768215,0.310039198,0.147780885,1,1,1,,,Low,Low,Forest,High
481,37.2989946,-121.9521803,95008,0.397310299,1.27599473,0.693146584,0,0.333333333,1,,,Medium,High,Urban,Low
482,37.2989946,-121.952215,95008,0.397310299,1.278342021,0.694471833,0,0.666666667,1,,,Medium,High,Urban,Medium
483,37.2831277,-122.0078639,95070,0.268768215,0.519925098,0.266279685,1,0.666666667,1,,,Low,Low,Forest,Medium
484,37.2765438,-122.170425,95070,0.268768215,0.362432964,0.177361712,1,0.666666667,0,,,Low,Low,Forest,Medium
485,37.2767965,-122.0170435,95070,0.268768215,0.196660302,0.083768663,1,1,0,,,Low,Low,Forest,High
486,37.2709035,-122.0207343,95070,0.268768215,0.528014981,0.270847125,1,0.666666667,0,,,Low,Low,Forest,Medium
487,37.2785666,-122.0230772,95070,0.268768215,0.544532028,0.280172431,1,0.666666667,0,,,Low,Low,Forest,Medium
488,37.2780842,-122.0231375,95070,0.268768215,0.551847094,0.28430242,1,0.666666667,0,,,Low,Low,Forest,Medium
489,37.2761554,-122.0146761,95070,0.268768215,0.184544627,0.076928313,1,1,0,,,Low,Low,Forest,High
490,37.2786442,-122.0170232,95070,0.268768215,0.147737683,0.0561476,1,1,0,,,Low,Low,Forest,High
491,37.2768026,-122.0170616,95070,0.268768215,0.197249374,0.084101245,1,1,0,,,Low,Low,Forest,High
492,37.2803671,-122.014639,95070,0.268768215,0.052533365,0.002396503,1,1,0,,,Low,Low,Forest,High
493,37.2792909,-122.0207976,95070,0.268768215,0.384797486,0.189988425,1,1,0,,,Low,Low,Forest,High
494,37.2786434,-122.0169232,95070,0.268768215,0.142269957,0.053060594,1,0.333333333,0,,,Low,Low,Forest,Low
495,37.2759486,-122.0166566,95070,0.268768215,0.20885678,0.090654633,1,0.333333333,0,,,Low,Low,Forest,Low
496,37.2768445,-122.0159938,95070,0.268768215,0.161209893,0.063753831,1,0.333333333,0,,,Low,Low,Forest,Low
497,37.2795659,-122.0214041,95070,0.268768215,0.424763709,0.212552825,1,0.333333333,0,,,Low,Low,Forest,Low
498,37.2796796,-122.0145437,95070,0.268768215,0.072845989,0.013864742,1,0.333333333,0,,,Low,Low,Forest,Low
499,37.2795579,-122.021372,95070,0.268768215,0.422601849,0.211332267,1,0.333333333,0,,,Low,Low,Forest,Low
500,37.2762184,-122.0144616,95070,0.268768215,0.186405344,0.077978849,1,0.333333333,0,,,Low,Low,Forest,Low
501,37.2768258,-122.0144954,95070,0.268768215,0.164613907,0.065675693,1,0.333333333,0,,,Low,Low,Forest,Low
502,37.2777961,-122.0231083,95070,0.268768215,0.552052041,0.284418131,1,0.333333333,0,,,Low,Low,Forest,Low
503,37.2777943,-122.0225769,95070,0.268768215,0.516276097,0.264219507,1,0.333333333,0,,,Low,Low,Forest,Low
504,37.2776216,-122.0163341,95070,0.268768215,0.144258241,0.054183153,1,0.666666667,0,,,Low,Low,Forest,Medium
505,37.2776195,-122.0151656,95070,0.268768215,0.126065146,0.043911573,1,0.333333333,0,,,Low,Low,Forest,Low
506,37.2776272,-122.0157497,95070,0.268768215,0.129073162,0.045609858,1,1,0,,,Low,Low,Forest,High
507,37.2777961,-122.0220298,95070,0.268768215,0.479558752,0.24348938,1,0.666666667,0,,,Low,Low,Forest,Medium
508,37.2776032,-122.0146409,95070,0.268768215,0.134415631,0.048626146,1,1,0,,,Low,Low,Forest,High
509,37.2791201,-122.0169299,95070,0.268768215,0.132550327,0.04757302,1,1,0,,,Low,Low,Forest,High
510,37.277612,-122.0171002,95070,0.268768215,0.176669772,0.072482274,1,0.666666667,0,,,Low,Low,Forest,Medium
511,37.2777081,-122.0176795,95070,0.268768215,0.204590996,0.088246228,1,0.333333333,0,,,Low,Low,Forest,Low
512,37.2777964,-122.0213324,95070,0.268768215,0.433045529,0.21722863,1,1,0,,,Low,Low,Forest,High
513,37.2777927,-122.018104,95070,0.268768215,0.227121233,0.100966501,1,0.333333333,0,,,Low,Low,Forest,Low
514,37.2789553,-122.014526,95070,0.268768215,0.093839557,0.025717432,1,0.666666667,0,,,Low,Low,Forest,Medium
515,37.2777897,-122.0209197,95070,0.268768215,0.405778765,0.201834177,1,0.666666667,0,,,Low,Low,Forest,Medium
516,37.2777945,-122.020994,95070,0.268768215,0.410636903,0.204577017,1,0.666666667,0,,,Low,Low,Forest,Medium
517,37.2777927,-122.0198096,95070,0.268768215,0.333198727,0.160856449,1,1,0,,,Low,Low,Forest,High
518,37.2776294,-122.0143476,95070,0.268768215,0.141786308,0.052787532,1,1,0,,,Low,Low,Forest,High
519,37.2776046,-122.0151653,95070,0.268768215,0.12661092,0.04421971,1,1,0,,,Low,Low,Forest,High
520,37.2777932,-122.0192406,95070,0.268768215,0.296817345,0.140316002,1,1,0,,,Low,Low,Forest,High
521,37.2782278,-122.0145162,95070,0.268768215,0.116962931,0.038772583,1,0.333333333,0,,,Low,Low,Forest,Low
522,37.2786135,-122.0186063,95070,0.268768215,0.244805275,0.110950677,1,1,0,,,Low,Low,Forest,High
523,37.2777975,-122.018675,95070,0.268768215,0.261433247,0.120338609,1,0.666666667,0,,,Low,Low,Forest,Medium
524,37.2774861,-122.0145025,95070,0.268768215,0.141920914,0.052863529,1,1,0,,,Low,Low,Forest,High
525,37.2776016,-122.0145179,95070,0.268768215,0.137613098,0.050431393,1,0.666666667,0,,,Low,Low,Forest,Medium
