POLE_LAT,POLE_LONG,POLE_ZIPCODE,POLE_POP_SCALED,POLE_SUB_DIST,POLE_SUB_DIST_SCALED,POLE_ZONE,SYNTH_SENSOR_DATA,POLE_CRIT_LABEL,POLE_CRIT_CALC
37.344496526981544,-121.8113134,,,,,,,,
37.344496526981544,-121.8080015,,,,,,,,
37.344496526981544,-121.8053276,,,,,,,,
37.344496526981544,-121.8013375,,,,,,,,
37.344496526981544,-121.7954964,,,,,,,,
37.344496526981544,-121.7898032,,,,,,,,
37.344496526981544,-121.7838653,,,,,,,,
37.344496526981544,-121.7815583,,,,,,,,
37.344496526981544,-121.7785088,,,,,,,,
37.344496526981544,-121.7751341,,,,,,,,
37.344496526981544,-121.768889,,,,,,,,
37.344496526981544,-121.7668067,,,,,,,,
37.344496526981544,-121.7647063,,,,,,,,
37.344496526981544,-121.7596139,,,,,,,,
37.344496526981544,-121.755957,,,,,,,,
37.344496526981544,-121.7508049,,,,,,,,
37.344496526981544,-121.7452917,,,,,,,,
37.34452042604022,-122.0202738,,,,,,,,
37.34452042604022,-122.0190438,,,,,,,,
37.34452042604022,-122.0155791,,,,,,,,
37.34452042604022,-122.0145194,,,,,,,,
37.34452042604022,-122.0112113,,,,,,,,
37.34452042604022,-122.009317,,,,,,,,
37.34452042604022,-122.0046588,,,,,,,,
37.34452042604022,-122.003755,,,,,,,,
37.34452042604022,-121.9977803,,,,,,,,
37.34452042604022,-121.9935063,,,,,,,,
37.34452042604022,-121.9920712,,,,,,,,
37.34452042604022,-121.9884154,,,,,,,,
37.34452042604022,-121.9859664,,,,,,,,
37.34452042604022,-121.9802616,,,,,,,,
37.34452042604022,-121.975927,,,,,,,,
37.34452042604022,-121.9728186,,,,,,,,
37.34452042604022,-121.9726596,,,,,,,,
37.34452042604022,-121.9675235,,,,,,,,
37.34452042604022,-121.9645668,,,,,,,,
37.34452042604022,-121.9597499,,,,,,,,
37.34452042604022,-121.9538274,,,,,,,,
37.34452042604022,-121.94801,,,,,,,,
37.34452042604022,-121.9435176,,,,,,,,
37.34452042604022,-121.9380778,,,,,,,,
37.34452042604022,-121.9333341,,,,,,,,
37.34452042604022,-121.9321105,,,,,,,,
37.34452042604022,-121.9267083,,,,,,,,
37.34452042604022,-121.924357,,,,,,,,
37.34452042604022,-121.9185605,,,,,,,,
37.34452042604022,-121.9161473,,,,,,,,
37.34452042604022,-121.9103142,,,,,,,,
37.34452042604022,-121.9084824,,,,,,,,
37.34452042604022,-121.9077129,,,,,,,,
37.34452042604022,-121.9058485,,,,,,,,
37.34452042604022,-121.9001949,,,,,,,,
37.34452042604022,-121.8981519,,,,,,,,
37.34452042604022,-121.8944628,,,,,,,,
37.34452042604022,-121.893983,,,,,,,,
37.34452042604022,-121.8928755,,,,,,,,
37.34452042604022,-121.8886065,,,,,,,,
37.34452042604022,-121.8879812,,,,,,,,
37.34452042604022,-121.8848606,,,,,,,,
37.34452042604022,-121.8783616,,,,,,,,
37.34452042604022,-121.8718989,,,,,,,,
37.34452042604022,-121.8688046,,,,,,,,
37.34452042604022,-121.8647875,,,,,,,,
37.34452042604022,-121.8644803,,,,,,,,
37.34452042604022,-121.8627051,,,,,,,,
37.34452042604022,-121.8598527,,,,,,,,
37.34452042604022,-121.8583294,,,,,,,,
37.34452042604022,-121.8520172,,,,,,,,
37.34452042604022,-121.8471012,,,,,,,,
37.34452042604022,-121.8442926,,,,,,,,
37.34452042604022,-121.8407579,,,,,,,,
37.34452042604022,-121.8388522,,,,,,,,
37.34452042604022,-121.8370607,,,,,,,,
37.34452042604022,-121.8363227,,,,,,,,
37.34452042604022,-121.8328078,,,,,,,,
37.34452042604022,-121.8320958,,,,,,,,
37.34452042604022,-121.831861,,,,,,,,
37.34452042604022,-121.8313526,,,,,,,,
37.34452042604022,-121.8274355,,,,,,,,
37.34452042604022,-121.8271525,,,,,,,,
37.34452042604022,-121.8246236,,,,,,,,
37.34452042604022,-121.8243163,,,,,,,,
37.34452042604022,-121.8223739,,,,,,,,
37.34452042604022,-121.8184405,,,,,,,,
37.34452042604022,-121.8164211,,,,,,,,
37.34452042604022,-121.8146728,,,,,,,,
37.34452042604022,-121.8109349,,,,,,,,
37.34452042604022,-121.8047222,,,,,,,,
37.34452042604022,-121.7993771,,,,,,,,
37.34452042604022,-121.7985725,,,,,,,,
37.34452042604022,-121.7946922,,,,,,,,
37.34452042604022,-121.7943607,,,,,,,,
37.34452042604022,-121.7878827,,,,,,,,
37.34452042604022,-121.7837517,,,,,,,,
37.34452042604022,-121.7836443,,,,,,,,
37.34667352602342,-122.0169678,,,,,,,,
37.34667352602342,-122.012955,,,,,,,,
37.34667352602342,-122.0089807,,,,,,,,
37.34667352602342,-122.0046739,,,,,,,,
37.34667352602342,-122.0013145,,,,,,,,
37.34667352602342,-122.0005076,,,,,,,,
37.34667352602342,-122.0003129,,,,,,,,
37.34667352602342,-121.9968663,,,,,,,,
37.34667352602342,-121.9913226,,,,,,,,
37.34667352602342,-121.9888221,,,,,,,,
37.34667352602342,-121.9850146,,,,,,,,
37.34667352602342,-121.9806129,,,,,,,,
37.34667352602342,-121.9796625,,,,,,,,
37.34667352602342,-121.9751145,,,,,,,,
37.34667352602342,-121.9710374,,,,,,,,
37.34667352602342,-121.9671454,,,,,,,,
37.34667352602342,-121.9657996,,,,,,,,
37.34667352602342,-121.959142,,,,,,,,
37.34667352602342,-121.9580198,,,,,,,,
37.34667352602342,-121.9518602,,,,,,,,
37.34667352602342,-121.9486766,,,,,,,,
37.34667352602342,-121.947827,,,,,,,,
37.34667352602342,-121.9454286,,,,,,,,
37.34667352602342,-121.9425997,,,,,,,,
37.34667352602342,-121.9378106,,,,,,,,
37.34667352602342,-121.9331378,,,,,,,,
37.34667352602342,-121.9295225,,,,,,,,
37.34667352602342,-121.9269787,,,,,,,,
37.34667352602342,-121.9238152,,,,,,,,
37.34667352602342,-121.918765,,,,,,,,
37.34667352602342,-121.917526,,,,,,,,
37.34667352602342,-121.9113623,,,,,,,,
37.34667352602342,-121.9083765,,,,,,,,
37.34667352602342,-121.9062649,,,,,,,,
37.34667352602342,-121.9039699,,,,,,,,
37.34667352602342,-121.9003159,,,,,,,,
37.34667352602342,-121.8973,,,,,,,,
37.34667352602342,-121.8953309,,,,,,,,
37.34667352602342,-121.8915749,,,,,,,,
37.34667352602342,-121.8861402,,,,,,,,
37.34667352602342,-121.8848259,,,,,,,,
37.34667352602342,-121.8834323,,,,,,,,
37.34667352602342,-121.8792144,,,,,,,,
37.34667352602342,-121.876547,,,,,,,,
37.34667352602342,-121.8763772,,,,,,,,
37.34667352602342,-121.8704086,,,,,,,,
37.34667352602342,-121.8646966,,,,,,,,
37.34667352602342,-121.8644781,,,,,,,,
37.34667352602342,-121.8578711,,,,,,,,
37.34667352602342,-121.8548882,,,,,,,,
37.34667352602342,-121.8523258,,,,,,,,
37.34667352602342,-121.8461526,,,,,,,,
37.34667352602342,-121.8428648,,,,,,,,
37.34667352602342,-121.8420931,,,,,,,,
37.34667352602342,-121.8395007,,,,,,,,
37.34667352602342,-121.8391409,,,,,,,,
37.34667352602342,-121.8353216,,,,,,,,
37.34667352602342,-121.8290169,,,,,,,,
37.34667352602342,-121.8258956,,,,,,,,
37.34667352602342,-121.8227653,,,,,,,,
37.34667352602342,-121.8178037,,,,,,,,
37.34667352602342,-121.8161939,,,,,,,,
37.34667352602342,-121.814433,,,,,,,,
37.34667352602342,-121.8095233,,,,,,,,
37.34667352602342,-121.806025,,,,,,,,
37.34667352602342,-121.7993993,,,,,,,,
37.34667352602342,-121.7980924,,,,,,,,
37.34667352602342,-121.7938098,,,,,,,,
37.34667352602342,-121.7893202,,,,,,,,
37.34667352602342,-121.7856067,,,,,,,,
37.34667352602342,-121.7849134,,,,,,,,
37.34667352602342,-121.7808314,,,,,,,,
37.34667352602342,-121.7790021,,,,,,,,
37.34667352602342,-121.7739668,,,,,,,,
37.34667352602342,-121.7725375,,,,,,,,
37.34667352602342,-121.7676005,,,,,,,,
37.34667352602342,-121.7668728,,,,,,,,
37.34667352602342,-121.762207,,,,,,,,
37.349020143445856,-122.0212881,,,,,,,,
37.349020143445856,-122.0195855,,,,,,,,
37.349020143445856,-122.014824,,,,,,,,
37.349020143445856,-122.0089281,,,,,,,,
37.349020143445856,-122.0026008,,,,,,,,
37.349020143445856,-121.9971745,,,,,,,,
37.349020143445856,-121.9950853,,,,,,,,
37.349020143445856,-121.993747,,,,,,,,
37.349020143445856,-121.9898372,,,,,,,,
37.349020143445856,-121.9831585,,,,,,,,
37.349020143445856,-121.981845,,,,,,,,
37.349020143445856,-121.9765673,,,,,,,,
37.349020143445856,-121.974809,,,,,,,,
37.349020143445856,-121.9731877,,,,,,,,
37.349020143445856,-121.9675212,,,,,,,,
37.349020143445856,-121.9621732,,,,,,,,
37.349020143445856,-121.9607467,,,,,,,,
37.349020143445856,-121.9558582,,,,,,,,
37.349020143445856,-121.9552584,,,,,,,,
37.349020143445856,-121.9498407,,,,,,,,
37.349020143445856,-121.9492498,,,,,,,,
37.349020143445856,-121.9471484,,,,,,,,
37.349020143445856,-121.941428,,,,,,,,
37.349020143445856,-121.9356563,,,,,,,,
37.349020143445856,-121.9304865,,,,,,,,
37.349020143445856,-121.9238619,,,,,,,,
37.349020143445856,-121.9214152,,,,,,,,
37.349020143445856,-121.9151443,,,,,,,,
37.349020143445856,-121.9107145,,,,,,,,
37.349020143445856,-121.9043964,,,,,,,,
37.349020143445856,-121.9035713,,,,,,,,
37.349020143445856,-121.8980424,,,,,,,,
37.349020143445856,-121.8928789,,,,,,,,
37.349020143445856,-121.8882748,,,,,,,,
37.349020143445856,-121.8848013,,,,,,,,
37.349020143445856,-121.8838243,,,,,,,,
37.349020143445856,-121.8799763,,,,,,,,
37.349020143445856,-121.874955,,,,,,,,
37.349020143445856,-121.8742866,,,,,,,,
37.349020143445856,-121.8720613,,,,,,,,
37.349020143445856,-121.866897,,,,,,,,
37.349020143445856,-121.8633186,,,,,,,,
37.349020143445856,-121.8567769,,,,,,,,
37.349020143445856,-121.8530359,,,,,,,,
37.349020143445856,-121.8518577,,,,,,,,
37.349020143445856,-121.8518453,,,,,,,,
37.349020143445856,-121.8455332,,,,,,,,
37.349020143445856,-121.8412106,,,,,,,,
37.349020143445856,-121.8362698,,,,,,,,
37.349020143445856,-121.8317871,,,,,,,,
37.349020143445856,-121.8269568,,,,,,,,
37.349020143445856,-121.8227124,,,,,,,,
37.349020143445856,-121.8183188,,,,,,,,
37.349020143445856,-121.8144851,,,,,,,,
37.349020143445856,-121.8085257,,,,,,,,
37.349020143445856,-121.8055861,,,,,,,,
37.349020143445856,-121.8027369,,,,,,,,
37.349020143445856,-121.7972831,,,,,,,,
37.349020143445856,-121.7972115,,,,,,,,
37.349020143445856,-121.7918461,,,,,,,,
37.349020143445856,-121.7912193,,,,,,,,
37.349020143445856,-121.7859841,,,,,,,,
37.349020143445856,-121.785157,,,,,,,,
37.349020143445856,-121.7847734,,,,,,,,
37.349020143445856,-121.7818095,,,,,,,,
37.349020143445856,-121.7763623,,,,,,,,
37.349020143445856,-121.7737467,,,,,,,,
37.349020143445856,-121.7693408,,,,,,,,
37.349020143445856,-121.7629301,,,,,,,,
37.349020143445856,-121.7568595,,,,,,,,
37.349020143445856,-121.7530609,,,,,,,,
37.349020143445856,-121.7501852,,,,,,,,
37.349020143445856,-121.7461832,,,,,,,,
37.349020143445856,-121.7446817,,,,,,,,
37.349020143445856,-121.738998,,,,,,,,
37.349020143445856,-121.7374576,,,,,,,,
37.349020143445856,-121.7371749,,,,,,,,
37.349020143445856,-121.7332597,,,,,,,,
37.35085624374499,-122.0206725,,,,,,,,
37.35085624374499,-122.0201379,,,,,,,,
37.35085624374499,-122.0161053,,,,,,,,
37.35085624374499,-122.0139706,,,,,,,,
37.35085624374499,-122.012403,,,,,,,,
37.35085624374499,-122.0104444,,,,,,,,
37.35085624374499,-122.0099038,,,,,,,,
37.35085624374499,-122.0039984,,,,,,,,
37.35085624374499,-122.0037529,,,,,,,,
37.35085624374499,-122.0014318,,,,,,,,
37.35085624374499,-121.9965169,,,,,,,,
37.35085624374499,-121.9949638,,,,,,,,
37.35085624374499,-121.9915599,,,,,,,,
37.35085624374499,-121.9851419,,,,,,,,
37.35085624374499,-121.9819023,,,,,,,,
37.35085624374499,-121.9757978,,,,,,,,
37.35085624374499,-121.9711408,,,,,,,,
37.35085624374499,-121.9656232,,,,,,,,
37.35085624374499,-121.9603231,,,,,,,,
37.35085624374499,-121.9564084,,,,,,,,
37.35085624374499,-121.9541506,,,,,,,,
37.35085624374499,-121.9524296,,,,,,,,
37.35085624374499,-121.9459741,,,,,,,,
37.35085624374499,-121.9434027,,,,,,,,
37.35085624374499,-121.9389739,,,,,,,,
37.35085624374499,-121.9381524,,,,,,,,
37.35085624374499,-121.9356169,,,,,,,,
37.35085624374499,-121.9317283,,,,,,,,
37.35085624374499,-121.9272587,,,,,,,,
37.35085624374499,-121.9212827,,,,,,,,
37.35085624374499,-121.9145892,,,,,,,,
37.35085624374499,-121.9141776,,,,,,,,
37.35085624374499,-121.9108303,,,,,,,,
37.35085624374499,-121.9050381,,,,,,,,
37.35085624374499,-121.9022175,,,,,,,,
37.35085624374499,-121.9000788,,,,,,,,
37.35085624374499,-121.8972422,,,,,,,,
37.35085624374499,-121.8927828,,,,,,,,
37.35085624374499,-121.8871753,,,,,,,,
37.35085624374499,-121.8837904,,,,,,,,
37.35085624374499,-121.8777079,,,,,,,,
37.35085624374499,-121.8724694,,,,,,,,
37.35085624374499,-121.8690151,,,,,,,,
37.35085624374499,-121.8679449,,,,,,,,
37.35085624374499,-121.8617259,,,,,,,,
37.35085624374499,-121.8602271,,,,,,,,
37.35085624374499,-121.8572637,,,,,,,,
37.35085624374499,-121.855922,,,,,,,,
37.35085624374499,-121.853389,,,,,,,,
37.35085624374499,-121.8528013,,,,,,,,
37.35085624374499,-121.8489764,,,,,,,,
37.35085624374499,-121.8433135,,,,,,,,
37.35085624374499,-121.8429852,,,,,,,,
37.35085624374499,-121.8376451,,,,,,,,
37.35085624374499,-121.8374308,,,,,,,,
37.35085624374499,-121.8352324,,,,,,,,
37.35085624374499,-121.8331745,,,,,,,,
37.35085624374499,-121.831509,,,,,,,,
37.35085624374499,-121.830966,,,,,,,,
37.35085624374499,-121.829441,,,,,,,,
37.35085624374499,-121.8235696,,,,,,,,
37.35085624374499,-121.821413,,,,,,,,
37.35085624374499,-121.8159055,,,,,,,,
37.35085624374499,-121.8154102,,,,,,,,
37.35085624374499,-121.8151513,,,,,,,,
37.35085624374499,-121.8130309,,,,,,,,
37.35085624374499,-121.8101805,,,,,,,,
37.35085624374499,-121.8068414,,,,,,,,
37.35085624374499,-121.8058759,,,,,,,,
37.35085624374499,-121.802926,,,,,,,,
37.35085624374499,-121.8018977,,,,,,,,
37.35085624374499,-121.8007046,,,,,,,,
37.35085624374499,-121.8005556,,,,,,,,
37.35085624374499,-121.8002762,,,,,,,,
37.35085624374499,-121.7955913,,,,,,,,
37.35085624374499,-121.7915197,,,,,,,,
37.35085624374499,-121.7890036,,,,,,,,
37.35085624374499,-121.7850978,,,,,,,,
37.352147559029795,-122.0163296,,,,,,,,
37.352147559029795,-122.0155121,,,,,,,,
37.352147559029795,-122.0088179,,,,,,,,
37.352147559029795,-122.0038477,,,,,,,,
37.352147559029795,-122.002267,,,,,,,,
37.352147559029795,-122.002027,,,,,,,,
37.352147559029795,-121.999913,,,,,,,,
37.352147559029795,-121.9938273,,,,,,,,
37.352147559029795,-121.9931263,,,,,,,,
37.352147559029795,-121.9885467,,,,,,,,
37.352147559029795,-121.9832704,,,,,,,,
37.352147559029795,-121.9827021,,,,,,,,
37.352147559029795,-121.9825509,,,,,,,,
37.352147559029795,-121.9823806,,,,,,,,
37.352147559029795,-121.9765743,,,,,,,,
37.352147559029795,-121.9748071,,,,,,,,
37.352147559029795,-121.9732648,,,,,,,,
37.352147559029795,-121.9667255,,,,,,,,
37.352147559029795,-121.9622977,,,,,,,,
37.352147559029795,-121.9575913,,,,,,,,
37.352147559029795,-121.9529528,,,,,,,,
37.352147559029795,-121.9498697,,,,,,,,
37.352147559029795,-121.9437795,,,,,,,,
37.352147559029795,-121.9382656,,,,,,,,
37.352147559029795,-121.9353265,,,,,,,,
37.352147559029795,-121.9339115,,,,,,,,
37.352147559029795,-121.9279544,,,,,,,,
37.352147559029795,-121.9238902,,,,,,,,
37.352147559029795,-121.9215508,,,,,,,,
37.352147559029795,-121.920204,,,,,,,,
37.352147559029795,-121.9136703,,,,,,,,
37.352147559029795,-121.9119439,,,,,,,,
37.352147559029795,-121.9112012,,,,,,,,
37.352147559029795,-121.90758,,,,,,,,
37.352147559029795,-121.9068372,,,,,,,,
37.352147559029795,-121.9051909,,,,,,,,
37.352147559029795,-121.9008057,,,,,,,,
37.352147559029795,-121.897936,,,,,,,,
37.352147559029795,-121.8955605,,,,,,,,
37.352147559029795,-121.8946832,,,,,,,,
37.352147559029795,-121.8894236,,,,,,,,
37.352147559029795,-121.8830597,,,,,,,,
37.352147559029795,-121.8815375,,,,,,,,
37.352147559029795,-121.881348,,,,,,,,
37.352147559029795,-121.8762038,,,,,,,,
37.352147559029795,-121.8697671,,,,,,,,
37.352147559029795,-121.8693116,,,,,,,,
37.352147559029795,-121.8681463,,,,,,,,
37.352147559029795,-121.8655299,,,,,,,,
37.352147559029795,-121.8622001,,,,,,,,
37.352147559029795,-121.859705,,,,,,,,
37.352147559029795,-121.8586253,,,,,,,,
37.352147559029795,-121.8526491,,,,,,,,
37.352147559029795,-121.8484742,,,,,,,,
37.352147559029795,-121.8459185,,,,,,,,
37.352147559029795,-121.8423206,,,,,,,,
37.352147559029795,-121.8366047,,,,,,,,
37.352147559029795,-121.8300458,,,,,,,,
37.352147559029795,-121.828949,,,,,,,,
37.352147559029795,-121.8243349,,,,,,,,
37.352147559029795,-121.8217591,,,,,,,,
37.352147559029795,-121.8155556,,,,,,,,
37.352147559029795,-121.8144258,,,,,,,,
37.352147559029795,-121.8121722,,,,,,,,
37.352147559029795,-121.8084488,,,,,,,,
37.352147559029795,-121.8034702,,,,,,,,
37.352147559029795,-121.7985261,,,,,,,,
37.352147559029795,-121.7961005,,,,,,,,
37.352147559029795,-121.7911234,,,,,,,,
37.352147559029795,-121.7906503,,,,,,,,
37.352147559029795,-121.7858024,,,,,,,,
37.352147559029795,-121.7831903,,,,,,,,
37.352147559029795,-121.782183,,,,,,,,
37.352147559029795,-121.7777877,,,,,,,,
37.352147559029795,-121.7717125,,,,,,,,
37.352147559029795,-121.7686452,,,,,,,,
37.352147559029795,-121.7655352,,,,,,,,
37.352147559029795,-121.7621367,,,,,,,,
37.35476488621273,-122.0182349,,,,,,,,
37.35476488621273,-122.016534,,,,,,,,
37.35476488621273,-122.0126309,,,,,,,,
37.35476488621273,-122.0115577,,,,,,,,
37.35476488621273,-122.0056491,,,,,,,,
37.35476488621273,-122.0036062,,,,,,,,
37.35476488621273,-121.9972107,,,,,,,,
37.35476488621273,-121.9958064,,,,,,,,
37.35476488621273,-121.9913432,,,,,,,,
37.35476488621273,-121.989351,,,,,,,,
37.35476488621273,-121.984903,,,,,,,,
37.35476488621273,-121.9801284,,,,,,,,
37.35476488621273,-121.9772518,,,,,,,,
37.35476488621273,-121.9764931,,,,,,,,
37.35476488621273,-121.9727137,,,,,,,,
37.35476488621273,-121.9693281,,,,,,,,
37.35476488621273,-121.9629939,,,,,,,,
37.35476488621273,-121.9562852,,,,,,,,
37.35476488621273,-121.951334,,,,,,,,
37.35476488621273,-121.947378,,,,,,,,
37.35476488621273,-121.9431323,,,,,,,,
37.35476488621273,-121.9399928,,,,,,,,
37.35476488621273,-121.935225,,,,,,,,
37.35476488621273,-121.9336269,,,,,,,,
37.35476488621273,-121.9276502,,,,,,,,
37.35476488621273,-121.9236568,,,,,,,,
37.35476488621273,-121.9189869,,,,,,,,
37.35476488621273,-121.914196,,,,,,,,
37.35476488621273,-121.9103323,,,,,,,,
37.35476488621273,-121.9064481,,,,,,,,
37.35476488621273,-121.9061803,,,,,,,,
37.35476488621273,-121.9044253,,,,,,,,
37.35476488621273,-121.9042605,,,,,,,,
37.35476488621273,-121.8990191,,,,,,,,
37.35476488621273,-121.8925067,,,,,,,,
37.35476488621273,-121.8908793,,,,,,,,
37.35476488621273,-121.8843402,,,,,,,,
37.35476488621273,-121.8821981,,,,,,,,
37.35476488621273,-121.8816682,,,,,,,,
37.35476488621273,-121.8795128,,,,,,,,
37.35476488621273,-121.8773236,,,,,,,,
37.35476488621273,-121.873257,,,,,,,,
37.35476488621273,-121.8681805,,,,,,,,
37.35476488621273,-121.8681192,,,,,,,,
37.35476488621273,-121.8615664,,,,,,,,
37.35476488621273,-121.8593454,,,,,,,,
37.35476488621273,-121.8528205,,,,,,,,
37.35476488621273,-121.8478171,,,,,,,,
37.35476488621273,-121.8468671,,,,,,,,
37.35476488621273,-121.8437275,,,,,,,,
37.35476488621273,-121.8423587,,,,,,,,
37.35476488621273,-121.8365129,,,,,,,,
37.35476488621273,-121.8364797,,,,,,,,
37.35476488621273,-121.834584,,,,,,,,
37.35476488621273,-121.8306932,,,,,,,,
37.35476488621273,-121.829789,,,,,,,,
37.35476488621273,-121.8280892,,,,,,,,
37.35476488621273,-121.8267963,,,,,,,,
37.35476488621273,-121.8248454,,,,,,,,
37.35476488621273,-121.8220765,,,,,,,,
37.35476488621273,-121.8212393,,,,,,,,
37.35476488621273,-121.8162349,,,,,,,,
37.35476488621273,-121.8142213,,,,,,,,
37.35476488621273,-121.8117972,,,,,,,,
37.35476488621273,-121.8082957,,,,,,,,
37.35476488621273,-121.8020961,,,,,,,,
37.35476488621273,-121.7964065,,,,,,,,
37.35476488621273,-121.7946733,,,,,,,,
37.35476488621273,-121.7896226,,,,,,,,
37.35476488621273,-121.7861432,,,,,,,,
37.35476488621273,-121.7825564,,,,,,,,
37.35476488621273,-121.7778025,,,,,,,,
37.35476488621273,-121.7723006,,,,,,,,
37.35476488621273,-121.766756,,,,,,,,
37.35476488621273,-121.7608668,,,,,,,,
37.35476488621273,-121.7541772,,,,,,,,
37.35476488621273,-121.752092,,,,,,,,
37.35476488621273,-121.7472642,,,,,,,,
37.35687459384329,-122.0174254,,,,,,,,
37.35687459384329,-122.0170424,,,,,,,,
37.35687459384329,-122.0139053,,,,,,,,
37.35687459384329,-122.0127336,,,,,,,,
37.35687459384329,-122.0106025,,,,,,,,
37.35687459384329,-122.0068284,,,,,,,,
37.35687459384329,-122.0014923,,,,,,,,
37.35687459384329,-121.9953351,,,,,,,,
37.35687459384329,-121.9924529,,,,,,,,
37.35687459384329,-121.9889926,,,,,,,,
37.35687459384329,-121.9858554,,,,,,,,
37.35687459384329,-121.9814914,,,,,,,,
37.35687459384329,-121.9813527,,,,,,,,
37.35687459384329,-121.975014,,,,,,,,
37.35687459384329,-121.9735981,,,,,,,,
37.35687459384329,-121.9718371,,,,,,,,
37.35687459384329,-121.9691524,,,,,,,,
37.35687459384329,-121.9675652,,,,,,,,
37.35687459384329,-121.9615119,,,,,,,,
37.35687459384329,-121.9610877,,,,,,,,
37.35687459384329,-121.9576585,,,,,,,,
37.35687459384329,-121.955704,,,,,,,,
37.35687459384329,-121.9539365,,,,,,,,
37.35687459384329,-121.9513196,,,,,,,,
37.35687459384329,-121.9457201,,,,,,,,
37.35687459384329,-121.9424295,,,,,,,,
37.35687459384329,-121.938848,,,,,,,,
37.35687459384329,-121.9350947,,,,,,,,
37.35687459384329,-121.9317482,,,,,,,,
37.35687459384329,-121.9285085,,,,,,,,
37.35687459384329,-121.9242241,,,,,,,,
37.35687459384329,-121.9220309,,,,,,,,
37.35687459384329,-121.920255,,,,,,,,
37.35687459384329,-121.917545,,,,,,,,
37.35687459384329,-121.9129776,,,,,,,,
37.35687459384329,-121.9108878,,,,,,,,
37.35687459384329,-121.910098,,,,,,,,
37.35687459384329,-121.9065781,,,,,,,,
37.35687459384329,-121.9011295,,,,,,,,
37.35687459384329,-121.900173,,,,,,,,
37.35687459384329,-121.8968191,,,,,,,,
37.35687459384329,-121.8927496,,,,,,,,
37.35687459384329,-121.8926584,,,,,,,,
37.35687459384329,-121.8925063,,,,,,,,
37.35687459384329,-121.8922783,,,,,,,,
37.35687459384329,-121.8910126,,,,,,,,
37.35687459384329,-121.886102,,,,,,,,
37.35687459384329,-121.8795412,,,,,,,,
37.35687459384329,-121.8790546,,,,,,,,
37.35687459384329,-121.8788983,,,,,,,,
37.35687459384329,-121.877473,,,,,,,,
37.35687459384329,-121.8773378,,,,,,,,
37.35687459384329,-121.8764489,,,,,,,,
37.35687459384329,-121.8704219,,,,,,,,
37.35687459384329,-121.8651661,,,,,,,,
37.35687459384329,-121.8628297,,,,,,,,
37.35687459384329,-121.8577619,,,,,,,,
37.35687459384329,-121.8513466,,,,,,,,
37.35687459384329,-121.8506609,,,,,,,,
37.35687459384329,-121.8464625,,,,,,,,
37.35687459384329,-121.8426262,,,,,,,,
37.35687459384329,-121.8412535,,,,,,,,
37.35687459384329,-121.8398979,,,,,,,,
37.35687459384329,-121.8336911,,,,,,,,
37.35687459384329,-121.8276113,,,,,,,,
37.35687459384329,-121.826424,,,,,,,,
37.35687459384329,-121.8250644,,,,,,,,
37.35687459384329,-121.8201406,,,,,,,,
37.35687459384329,-121.8164764,,,,,,,,
37.35687459384329,-121.8154482,,,,,,,,
37.35687459384329,-121.811121,,,,,,,,
37.35687459384329,-121.8085071,,,,,,,,
37.35687459384329,-121.8026623,,,,,,,,
37.35687459384329,-121.8017192,,,,,,,,
37.35687459384329,-121.7975574,,,,,,,,
37.35687459384329,-121.7972703,,,,,,,,
37.35687459384329,-121.7931227,,,,,,,,
37.35687459384329,-121.7898734,,,,,,,,
37.35814420158162,-122.0169814,,,,,,,,
37.35814420158162,-122.0162167,,,,,,,,
37.35814420158162,-122.0099174,,,,,,,,
37.35814420158162,-122.0061766,,,,,,,,
37.35814420158162,-122.0018911,,,,,,,,
37.35814420158162,-121.9961022,,,,,,,,
37.35814420158162,-121.9904139,,,,,,,,
37.35814420158162,-121.9857006,,,,,,,,
37.35814420158162,-121.9823333,,,,,,,,
37.35814420158162,-121.9762627,,,,,,,,
37.35814420158162,-121.972845,,,,,,,,
37.35814420158162,-121.9661583,,,,,,,,
37.35814420158162,-121.9621993,,,,,,,,
37.35814420158162,-121.9594746,,,,,,,,
37.35814420158162,-121.9587347,,,,,,,,
37.35814420158162,-121.9564742,,,,,,,,
37.35814420158162,-121.9532365,,,,,,,,
37.35814420158162,-121.9506196,,,,,,,,
37.35814420158162,-121.9491234,,,,,,,,
37.35814420158162,-121.94649,,,,,,,,
37.35814420158162,-121.9423692,,,,,,,,
37.35814420158162,-121.9382759,,,,,,,,
37.35814420158162,-121.9375347,,,,,,,,
37.35814420158162,-121.936595,,,,,,,,
37.35814420158162,-121.9336239,,,,,,,,
37.35814420158162,-121.9317503,,,,,,,,
37.35814420158162,-121.9312057,,,,,,,,
37.35814420158162,-121.9266302,,,,,,,,
37.35814420158162,-121.9253337,,,,,,,,
37.35814420158162,-121.9222906,,,,,,,,
37.35814420158162,-121.9179439,,,,,,,,
37.35814420158162,-121.9149747,,,,,,,,
37.35814420158162,-121.9101641,,,,,,,,
37.35814420158162,-121.9077011,,,,,,,,
37.35814420158162,-121.9047479,,,,,,,,
37.35814420158162,-121.8980682,,,,,,,,
37.35814420158162,-121.8943745,,,,,,,,
37.35814420158162,-121.8938932,,,,,,,,
37.35814420158162,-121.887989,,,,,,,,
37.35814420158162,-121.8856965,,,,,,,,
37.35814420158162,-121.88267,,,,,,,,
37.35814420158162,-121.8804047,,,,,,,,
37.35814420158162,-121.8737129,,,,,,,,
